"관리번호","자치구","와이파이명","도로명주소","상세주소","설치위치(층)","설치유형","설치기관","서비스구분","망종류","설치년도","실내외구분","wifi접속환경","Y좌표","X좌표","작업일자"
"ARI00114","양천구","강서수도사업소","목동동로 151","본관 2F 요금과-1","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00115","양천구","강서수도사업소","목동동로 151","본관 2F 요금과-2","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00116","양천구","강서수도사업소","목동동로 151","본관 3F 행정관리팀","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00117","양천구","강서수도사업소","목동동로 151","본관 3F 소장실","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00118","양천구","강서수도사업소","목동동로 151","본관 3F 급수운영과","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00119","양천구","강서수도사업소","목동동로 151","본관 4F 강당","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00120","양천구","강서수도사업소","목동동로 151","본관 4F 회의실","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00121","양천구","강서수도사업소","목동동로 151","본관 4F 시설관리과","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00124","양천구","강서수도사업소","목동동로 151","본관 5F 체력단련실","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00125","양천구","강서수도사업소","목동동로 151","별관 1F 당직실","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00126","양천구","강서수도사업소","목동동로 151","별관 1F 복도","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00127","양천구","강서수도사업소","목동동로 151","본관 1F 행정민원지원과-1","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00128","양천구","강서수도사업소","목동동로 151","별관 2F 복도","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00129","양천구","강서수도사업소","목동동로 151","별관 3F 카페","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00130","양천구","강서수도사업소","목동동로 151","별관 3F 복도","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00131","양천구","강서수도사업소","목동동로 151","별관 4층 헬스장","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00132","양천구","강서수도사업소","목동동로 151","본관 B1F 복도","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.519573","126.86976","2025-12-22 15:12:01.0"
"ARI00133","동작구","남부수도사업소","여의대방로10길 97","본관 B1F 강당","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00134","동작구","남부수도사업소","여의대방로10길 97","본관 1F 복도","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00135","동작구","남부수도사업소","여의대방로10길 97","본관 1F 행정민원지원과","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00136","동작구","남부수도사업소","여의대방로10길 97","본관 1F 요금과","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00137","동작구","남부수도사업소","여의대방로10길 97","본관 2F 복도","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00138","동작구","남부수도사업소","여의대방로10길 97","본관 2F 소회의실","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00139","동작구","남부수도사업소","여의대방로10길 97","본관 2F 시설관리과","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00140","동작구","남부수도사업소","여의대방로10길 97","본관 2F 행정지원과","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00141","동작구","남부수도사업소","여의대방로10길 97","본관 2F 소장실","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00142","동작구","남부수도사업소","여의대방로10길 97","본관 3F 복도","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00143","동작구","남부수도사업소","여의대방로10길 97","본관 3F 현장민원과","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00144","동작구","남부수도사업소","여의대방로10길 97","본관 3F 민주노동조합","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00145","동작구","남부수도사업소","여의대방로10길 97","본관 3F 급수운영과-1","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00146","동작구","남부수도사업소","여의대방로10길 97","본관 3F 급수운영과-2","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00147","동작구","남부수도사업소","여의대방로10길 97","별관 1F 통합대기실","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00148","동작구","남부수도사업소","여의대방로10길 97","별관 1F 소장님실","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00149","동작구","남부수도사업소","여의대방로10길 97","별관 2F 식당 (확인필요)","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00150","동작구","남부수도사업소","여의대방로10길 97","다목적건물 1F 체력단련실","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.492393","126.915","2025-12-22 15:12:01.0"
"ARI00151","강남구","강남수도사업소","양재천로 199","본관 1F 복도","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00152","강남구","강남수도사업소","양재천로 199","본관 1F 행정지원과","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00153","강남구","강남수도사업소","양재천로 199","본관 1F 현장민원과","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00154","강남구","강남수도사업소","양재천로 199","본관 2F 복도","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00155","강남구","강남수도사업소","양재천로 199","본관 2F 요금과","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00156","강남구","강남수도사업소","양재천로 199","본관 2F 회의실","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00157","강남구","강남수도사업소","양재천로 199","본관 2F 소장실","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00158","강남구","강남수도사업소","양재천로 199","본관 3F 복도","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00159","강남구","강남수도사업소","양재천로 199","본관 3F 강당","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00160","강남구","강남수도사업소","양재천로 199","본관 3F 행정지원과(관리팀)","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00161","강남구","강남수도사업소","양재천로 199","본관 4F 복도","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00162","강남구","강남수도사업소","양재천로 199","본관 4F 시설관리과","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00163","강남구","강남수도사업소","양재천로 199","본관 4F 급수운영과","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00166","강남구","강남수도사업소","양재천로 199","본관 B1F 기계실 지원팀","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00167","강남구","강남수도사업소","양재천로 199","본관 B1F 식당","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00168","강남구","강남수도사업소","양재천로 199","본관 4층 감독대행실","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.483387","127.04713","2025-12-22 15:12:01.0"
"ARI00170","강동구","강동수도사업소","성내로 51","본관 B1F 민원처리준비실","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.529","127.12603","2025-12-22 15:12:01.0"
"ARI00171","강동구","강동수도사업소","성내로 51","별관 2F 회의실","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.529","127.12603","2025-12-22 15:12:01.0"
"ARI00172","강동구","강동수도사업소","성내로 51","본관 1F 복도","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.529","127.12603","2025-12-22 15:12:01.0"
"ARI00173","강동구","강동수도사업소","성내로 51","본관 1F 행정과(행정관리팀)","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.529","127.12603","2025-12-22 15:12:01.0"
"ARI00174","강동구","강동수도사업소","성내로 51","본관 1F 행정민원과","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.529","127.12603","2025-12-22 15:12:01.0"
"ARI00175","강동구","강동수도사업소","성내로 51","본관 2F 복도","","7-1-3. 공공 - 시산하기관","서울시(AP)","공공WiFi","자가망_수도사업소망","2024","실내","","37.529","127.12603","2025-12-22 15:12:01.0"
